url,product_name,quantity,packaging,brands,categories_en,labels_en,stores,countries_en,ingredients_text,serving_size,main_category_en,image_url,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,fruits-vegetables-nuts_100g
http://world-en.openfoodfacts.org/product/20403027/thunfischfilets-in-eigenem-saft-und-aufguss-nixe,Thunfischfilets in eigenem Saft und Aufguss,"195 g (Nettogewicht), 150 g (Abtropfgewicht)","Dose,40 FE,dose","NIXE,Lidl","Canned foods,Seafood,Fishes,Canned fishes,Fish fillets,Tunas,Canned tunas,Tuna fillets,Tuna in brine","de:Fad-free,de:Safe",LIDL,"Germany,Switzerland","Thunfisch, Wasser, Speisesalz",,Canned foods,http://en.openfoodfacts.org/images/products/20403027/front.8.400.jpg,384.0,0.6,0.2,0.1,0.0,0.0,21.2,1.0,0.393700787,
http://world-en.openfoodfacts.org/product/20404154/vanillin-zucker-belbake,Vanillin-Zucker,16 x 8 g,"de:Kunststofffolie,de:Papier,05 PP,22 PAP,?",belbake,"Sweeteners,Sugars,Vanilla sugars",,LIDL,"France,Germany","Zucker, Vanillin",,Sweeteners,http://en.openfoodfacts.org/images/products/20404154/front.14.400.jpg,1676.0,0.0,0.0,98.6,98.6,,0.0,0.0,0.0,
http://world-en.openfoodfacts.org/product/20406370/marinade-barbecue-mcennedy,Marinade barbecue,70 ml,"Sachet plastique,07",Mcennedy,"Groceries,Sauces",,Lidl,France,"huile de colza, sel de cuisine, sucre, pivron, huile de palme, tomates, oignons, poivre, ail, piments rouges, poudre de sauce de soja (_fèves de soja, maltodextrine, sel de cuisine), antagglomérant (dioxyde de silicium), épices, arôme naturel, acidifiant (acide citrique), fumée",,Groceries,http://en.openfoodfacts.org/images/products/20406370/front.6.400.jpg,2624.0,61.3,8.4,16.1,14.7,,2.9,10.5,4.133858268,
http://world-en.openfoodfacts.org/product/20408350/pfunds-schnitten-grafschafter,Pfunds Schnitten,500g,"VerpackV-5,VerpackV-PP",Grafschafter,,,LIDL,Germany,"Weizenmehl, Natursauerteig (Roggenmehl, Wasser), Wasser, Roggenmehl, Speisesalz, Hefe",56g,,http://en.openfoodfacts.org/images/products/20408350/front.3.400.jpg,938.0,1.3,0.3,43.0,2.5,5.0,7.0,1.24968,0.492,
http://world-en.openfoodfacts.org/product/20412968/wafer-duo-minis-mister-choc,Wafer Duo minis,300 g,07 O,"Mister Choc,Flämische Keksfabrik","Sugary snacks,Confectioneries,Bars,Chocolate bars","German Agricultural Society,Sustainable farming,UTZ Certified,de:DLG Jährlich Prämiert,UTZ Certified Cacao",Lidl,Germany,"Zucker, Kakaobutter, _Weizenmehl_, Kakaomasse, _Vollmilchpulver_, pflanzliche Fette (Ölpalme, Sonnenblume in veränderlichen Gewichtsanteilen), _Magermilchpulver_, _Laktose_, fettarmes Kakaopulver, _Butterreinrett_, Emulgator: _Sojalecithine_, Hefe, _Süßmolkenpulver_, natürliches _Haselnuss-Aroma_ mit anderen natürlichen Aromen, Karamellzuckersirup, Speisesalz, Backtriebmittel: Natriumcarbonate; Vanilleextrakt",30 g,Sugary snacks,http://en.openfoodfacts.org/images/products/20412968/front.7.400.jpg,2215.0,29.0,18.0,59.0,52.0,,6.7,0.18,0.070866142,
http://world-en.openfoodfacts.org/product/20416690/greek-style-yoghurt-milbona,Greek style yoghurt,1000g,"VerpackV-5,VerpackV-PP",Milbona,Griechische-joghurt,"Low or no fat,Low fat",Lidl,"Germany,United Kingdom",Joghurterzeignis 2% Fett,150 g,Griechische-joghurt,http://en.openfoodfacts.org/images/products/20416690/front.3.400.jpg,244.0,2.0,1.33,4.2,4.2,,5.8,0.1,0.0394,
http://world-en.openfoodfacts.org/product/20419929/conchiglie-con-verdue-e-pesto-rosso-italiamo,Conchiglie con verdue e pesto rosso,500 g,VerpackV-7,Italiamo,"Meals,Microwave meals",,LIDL,Germany,"Nudeln gegart (Wasser, _Hartweizengrieß_), Zucchini, Cherrytomaten, Gemüsepaprika, Broccoli, Tomatenmark, Sonnenblumenöl, Tomaten getrocknet (Tomaten, Wasser, Speisesalz), _Käse_, Zucker, Speisesalz, Knoblauch, Gemüse.",250 g,Meals,http://en.openfoodfacts.org/images/products/20419929/front.7.400.jpg,419.0,4.52,0.72,10.9,3.52,,3.12,0.92,0.362,
http://world-en.openfoodfacts.org/product/20420031/riz-basmati-golden-sun,Riz Basmati,1 kg,Plastique type 7,Golden Sun,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Seeds,Cereal grains,Rices,Aromatic rices,Indica rices,Long grain rices,Basmati rices",,LIDL,France,,60 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20420031/front.3.400.jpg,1485.0,0.6,0.1,78.0,0.3,1.4,7.4,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/20422912/grill-lachs-provencale-grill-meister,Grill-Lachs Provençale,250 g,VerpackV-7,Grill Meister,"Seafood,Fishes,Salmons",,LIDL,Germany,"98% Lachsfilet, Speisesalz, Kräuter der Provence.",,Seafood,http://en.openfoodfacts.org/images/products/20422912/front.6.400.jpg,693.0,10.0,2.1,0.0,0.0,,19.0,2.0,0.787401575,
http://world-en.openfoodfacts.org/product/20424633/yaourt-nature-12-pots-milbona,Yaourt Nature (12 pots),"1,5 kg [2 x (6 x 125 g)]","Frais,Pot,Plastique,Opercule,Etui,Carton 21","Milbona,Lidl Stiftung & Co. KG","Fresh foods,Dairies,Desserts,Yogurts,Plain yogurts","Green Dot,fr:Eco-emballages",Lidl,France,"Lait écrémé, crème, lait écrémé en poudre, ferments lactiques.",un pot de 125 g ,Fresh foods,http://en.openfoodfacts.org/images/products/20424633/front.12.400.jpg,184.0,1.1,0.7,4.6,4.6,0.0,3.8,0.15,0.059055118,
http://world-en.openfoodfacts.org/product/20430733/noir-noisettes-entieres-bellarom,Noir noisettes entières,200 g,"Carton,Film métal,Green dot,Triman,en:FSC,en:FSC C021442",Bellarom,"Sugary snacks,Chocolates,Dark chocolates,Chocolates with hazelnuts","Sustainable farming,UTZ Certified,UTZ Certified Cacao",Lidl,France,"sucre, pâte de cacao, _noisettes_ 25%, beurre de cacao, beurre concentré (_lait_), émulsifiant (lécithine de tournesol), arôme naturel de vanille",40 g,Sugary snacks,http://en.openfoodfacts.org/images/products/20430733/front.3.400.jpg,2367.0,39.6,16.1,42.4,36.5,,7.0,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/20431464/italiamo-sugo-alla-toscana-tomatensosse-mit-gerauc-lidl,"Italiamo Sugo Alla Toscana, Tomatensoße Mit Geräuc...",350 g e / 330 ml,"70,verre,bocal","Lidl,Combino,Italiamo","Groceries,Sauces,Tomato sauces","Green Dot,No lactose",Lidl,"France,fr:Deutschland","56% Tomaten gehackt, 17% Tomatenmark doppelt konzentriert, 15% Bachspeck geräuchert (Schweinebauch, Rauch), 3% Zwiebeln, 2% Olivenöl, Rotwein, Speisesalz, Zucker, Säureregulator: Milchsäure, Raucharoma, Chili. ",,Groceries,http://en.openfoodfacts.org/images/products/20431464/front.7.400.jpg,410.0,6.2,1.8,6.3,5.8,,3.9,1.7,0.669291339,
http://world-en.openfoodfacts.org/product/20435684/bio-hafer-cookies-sondey,Bio Hafer Cookies,200 g,"05 PP,?",Sondey,"Sugary snacks,Biscuits and cakes,Biscuits","Organic,Sustainable farming,EU Organic,UTZ Certified,DE-ÖKO-005,EU/non-EU Agriculture,UTZ Certified Cacao",Lidl,Germany,"30% _Haferflocken_, 25% Vollmilchschokolade (Zucker, Kakaobutter, _Vollmilchpulver_, Kakaomasse, Emulgator: Lecithine), Zucker, Palmfett, 11% _Weizenvollkornmehl_, Invertzuckersirup, Backtriebmittel: Natriumcarbonate, Speisesalz, Zuckerrübensirup, natürliches Vanille-Aroma",25 g,Sugary snacks,http://en.openfoodfacts.org/images/products/20435684/front.6.400.jpg,2109.0,25.7,12.1,58.8,32.8,4.7,7.1,0.61,0.24015748,
http://world-en.openfoodfacts.org/product/20437022/delikatess-edelsalami-gebirgsjager,Delikatess Edelsalami,150 g,"07,Kunststoff",Gebirgsjäger,"Meats,Prepared meats,fr:Saucissons,Salami",Gluten-free,Lidl,Germany,"Schweinefleisch, Speisesalz, Dextrose, Gewürze (enthält _Senfmehl_, _Sellerie_), Gewürzextrakte, färbendes Lebensmittel Rote-Bete-Pulver, Antioxidationsmittel: Natriumascorbat, Ascorbinsäure; Konservierungsstoff: Natriumnitrit; Buchenholzrauch",,Meats,http://en.openfoodfacts.org/images/products/20437022/front.5.400.jpg,1535.0,32.0,14.1,0.5,0.5,,20.0,4.0,1.57480315,
http://world-en.openfoodfacts.org/product/20442378/saumon-fondue-de-poireaux-surgele-ocean-trader,"Saumon Fondue de Poireaux, Surgelé",400 g (2 x 200 g),"Surgelé,Sous-vide,Boîte,Carton 22 (PAP),Sachet","Ocean Trader,Lidl Stiftung & Co. KG","Frozen foods,Meals,Microwave meals,Meals with fish,Frozen ready-made meals,fr:Plats-prepares-a-rechauffer-au-bain-marie,fr:Plats-a-base-de-saumon,fr:Saumons-fondues-de-poireaux","Green Dot,fr:Eco-emballages",Lidl,France,"Saumon Atlantique (Salmo salar) 49 %, eau, crème fraîche 8 %, poireau 7,9 %, échalotes 2,9 %, carottes 1,7 %, amidon modifié de maïs, vermouth, beurre, lait écrémé en poudre, sel, fond de poisson (bouillon de poisson concentré, maltodextrine, glucose, sel, huile de tournesol, extraits de légumes, extrait de levure, extraits naturels de plantes aromatiques et d'épices), jus de citron concentré, farine de froment, ciboulette, estragon, curcuma, épices, poivre de Cayenne.",200 g (Cet emballage contient 2 portions de 200 g),Frozen foods,http://en.openfoodfacts.org/images/products/20442378/front.5.400.jpg,582.0,9.9,3.2,1.8,0.2,0.6,10.8,0.52,0.204724409,
http://world-en.openfoodfacts.org/product/20455767/goudse-kaas-vieux-48-milbona,Goudse kaas vieux 48+,450g,"Plastic 07,Film plastique,Atmosphère protectrice,Frais",Milbona,"Dairies,Cheeses,Cow Cheeses,Cheeses of the Netherlands,Gouda,Pasteurized cheeses,fr:Goudas vieux,fr:Goudse-kazen",fr:Minimum-52-semaines-d-affinage,Lidl,France,"_lait_ de vache pasteurisé, sel, ferments lactiques, présure, conservateur (nitrate de sodium), colorant (carotènes)",,Dairies,http://en.openfoodfacts.org/images/products/20455767/front.6.400.jpg,1682.0,33.5,22.4,0.0,0.0,,26.0,2.16,0.850393701,
http://world-en.openfoodfacts.org/product/20457457/thon-au-naturel-nixe,Thon au Naturel,390 g (2 * 195 g) / égoutté : 300 g (2 * 150 g),"Conserve,Carton,Métal,Fer,40","Nixe,Lidl","Canned foods,Seafood,Fishes,Canned fishes,Tunas,Canned tunas,Tuna in brine","Sustainable fishery,Green Dot,fr:Safe",Lidl,France,"_Thon_ (Katsuwonus pelamis), eau, sel de cuisine.",,Canned foods,http://en.openfoodfacts.org/images/products/20457457/front.6.400.jpg,548.0,2.7,0.4,0.0,0.0,,26.7,1.2,0.472440945,
http://world-en.openfoodfacts.org/product/20459079/sables-aux-pommes-a-la-creme-d-isigny-aop-saveurs-de-nos-regions,Sablés aux pommes à la crème d'Isigny AOP,150 g,"4 sachets plastique individuels,étui carton",Saveurs de nos régions,"Sugary snacks,Biscuits and cakes,Biscuits,fr:Sablés,fr:Sables-aux-pommes",fr:Triman,Lidl,France,"Farine de _blé_, sucre, 24.5% beurre (_lait_), pommes déshydratées, 5% crème fraîche d'Isigny AOP* (_lait_), jaunes d'_oeufs_ en poudre, arôme, sel marin, _oeufs_ entiers en poudre, poudre de _lait_ écrémé. * appellation d'origine protégée",4 biscuits de 37.5 g,Sugary snacks,http://en.openfoodfacts.org/images/products/20459079/front.15.400.jpg,2059.0,23.0,16.0,65.0,31.0,,5.0,0.5,0.196850394,
http://world-en.openfoodfacts.org/product/20466985/tagliatelles-aux-oeufs-frais-danieli,Tagliatelles aux ufs frais,350 g,"Frais,Barquette,Plastique 07,Opercule,Film plastique,Sous atmosphère protectrice","Danieli,Lidl","Plant-based foods and beverages,Plant-based foods,Fresh foods,Cereals and potatoes,Cereals and their products,Pastas,Tagliatelle,Fresh pasta,fr:Tagliatelles fraîches","Green Dot,fr:Eco-emballages",Lidl,France,"Semoule de _blé_ dur de qualité supérieure, eau, 10,6% _ufs_ frais (soit 140 g par kg de semoule).",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20466985/front.8.400.jpg,1187.0,2.1,0.5,53.0,1.8,,11.0,0.05,0.019685039,
http://world-en.openfoodfacts.org/product/20485115/zaziki-pikant-milbona,Zaziki Pikant,500 g,06 PS,Milbona,"Groceries,Sauces,Tzatzikis","German Agricultural Society,2014 Gold medal of the German Agricultural Society,Gold medal of the German Agricultural Society",Lidl,Germany,"Joghurt mild 83%, Gurken 8.7%, Knoblauch 2.7%, Oliven 1.2%, modifizierte Stärke, natives Olivenöl extra, Speisesalz, Stärke, Branntweinessig, Rapsöl, Gewürze, natürliches Aroma",,Groceries,http://en.openfoodfacts.org/images/products/20485115/front.15.400.jpg,493.0,8.5,4.6,7.0,4.6,,3.4,0.87884,0.346,
http://world-en.openfoodfacts.org/product/20486396/die-feine-johannisbeeren-maribel,Die Feine Johannisbeeren,300 g,VerpackV-97,Maribel,"Plant-based foods and beverages,Plant-based foods,Spreads,Breakfasts,Plant-based spreads,Sweet spreads,Fruit preserves,Jams","German Agricultural Society,de:DLG Jährlich Prämiert",Lidl,Germany,"50% Früchte (38% Schwarze Johannisbeeren, 2% Rote Johannisbeeren), Zucker, Wasser, Geliermittel: Pektine; Säuerungsmittel: Citronensäure.",20 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20486396/front.7.400.jpg,839.0,0.1,0.1,47.0,47.0,,0.3,0.05,0.019685039,
http://world-en.openfoodfacts.org/product/20488123/norwegisches-lachsfilet-fischerstolz,Norwegisches Lachsfilet,300 g,07 O,Fischerstolz,"Seafood,Fishes,Salmons",,LIDL,Germany,Lachs,,Seafood,http://en.openfoodfacts.org/images/products/20488123/front.5.400.jpg,888.0,14.9,2.0,0.0,0.0,,19.8,0.08,0.031496063,
http://world-en.openfoodfacts.org/product/20501563/obazda-alpengut,Obazda,150 g,"Kunststoff,05 PP,?",Alpengut,"Dairies,Cheeses",PGI,Lidl,Germany,"53% _Camembert_, _Rahm_, _Butter_, 1% _Frischkäse_, _Molkeneiweiß_, Zwiebel, Speisesalz, Gewürze, Kümmel",,Dairies,http://en.openfoodfacts.org/images/products/20501563/front.7.400.jpg,1394.0,30.0,19.4,3.0,1.5,,13.0,1.7,0.669291339,
http://world-en.openfoodfacts.org/product/20503376/bifidus-ananas-4-x-milbona,Bifidus Ananas (4 x) ,500 g (4 x 125 g),"Frais,Pot,Plastique 06 (PS),Opercule","Milbona,Lidl Stiftung & Co. KG","Fresh foods,Dairies,Desserts,Yogurts,Fruit yogurts,Flavoured yogurts,Pineapple yogurts,Sweetened yogurts,Whole milk yogurts,fr:Yaourts au Bifidus","Green Dot,fr:Eco-emballages",Lidl,France,"_Lait_ entier 73 %, ananas 10 %, sucre 9,3 %, _lactose_ et protéines de _lait_, fibres alimentaires 1,5 % (oligofructo-saccharides), amidon modifié de maïs, arômes, épaississants : pectine, farine de graines de caroube ; correcteurs d'acidité : acide citrique, citrate de sodium ; _ferments lactiques_, bifidobactérium, colorant : curcumine.",125 g (1 pot),Fresh foods,http://en.openfoodfacts.org/images/products/20503376/front.21.400.jpg,407.0,2.6,1.7,14.5,14.2,1.4,3.1,0.13,0.051181102,10.0
http://world-en.openfoodfacts.org/product/20507046/bio-knuspermusli-amaranth-schoko-biotrend,Bio Knuspermüsli Amaranth Schoko,500 g,21 PAP,Biotrend,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Mixed cereal flakes,Mueslis","Organic,EU Organic,DE-ÖKO-024,EU/non-EU Agriculture",LIDL,Germany,"_Hafervollkornflocken_ 43%, Rohrzucker, Amaranth (gepufft) 11%, Milchschokoladentropfen 11% (Rohrzucker, Kabaobutter, _Vollmilchpulver_, Kakaomasse, _Sahnepulver_, _Magermilchpulver_, Vanilleextrakt), _Weizenvollkornflocken_ 6%, Sonnenblumenöl, stark entöltes Kakaopulver, _Dinkelmehl_, Weizen-Kakao-Extrudat (_Weizenmehl_ 2%, Rohrzucker, stark entöltes Kakaopulver, _Gerstenmalzextrakt_, Sonnenblumenöl, Meersalz), Kokosraspeln 3%, Honig, _Haselnusskerne_ (gehackt, geröstet) 1%, Meersalz",60 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20507046/front.8.400.jpg,1796.0,15.8,5.3,57.5,23.4,8.0,10.0,0.4,0.157480315,
http://world-en.openfoodfacts.org/product/20507800/schmelzkasezubereitung-uber-buchenholz-gerauchert-natur-meine-kaserei,Schmelzkäsezubereitung über Buchenholz geräuchert Natur,150 g,"07,Kunststoff",Meine Käserei,"Dairies,Cheeses",,LIDL,Germany,"76% _Käse_, Wasser, _Butter_, _Magermilchpulver_, Schmelzsalze: Natriumcitrate, Natriumphosphate; Speisesalz, Buchenholzrauch",,Dairies,http://en.openfoodfacts.org/images/products/20507800/front.5.400.jpg,1307.0,24.8,16.6,1.9,1.9,,21.0,3.33,1.311023622,
http://world-en.openfoodfacts.org/product/20509538/mandeln-blanchiert-gehackt-belbake,Mandeln blanchiert & gehackt,100 g,"05 PP,?",Belbake,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Almonds",,LIDL,Germany,"Mandeln blanchiert, gehackt",7 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20509538/front.5.400.jpg,2557.0,53.0,4.5,5.7,5.6,11.4,24.0,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/20526276/sussrahmbutter-milbona,Süßrahmbutter,250 g,"82,Papier,Aluminium","Milbona,Sachsenmilch","Spreads,Dairies,Fats,Spreadable fats,Animal fats,Milkfat,Butters,Sweet cream butters",de:In-deutschland-geprufte-markenware,Lidl,Germany,"Süßrahmbutter, 82% Fett",,Spreads,http://en.openfoodfacts.org/images/products/20526276/front.8.400.jpg,3058.0,82.0,55.0,0.8,0.8,,0.6,0.03,0.011811024,
http://world-en.openfoodfacts.org/product/20534011/wraps-jambon-fromage-de-brebis-sauce-au-yaourt-chef-select-to-go,wraps jambon fromage de brebis Sauce au yaourt,190 g,"Carton 8g,Film plastique 3g",Chef Select To Go,"Sandwiches,fr:Wrap",,LIDL,France,"Galette de _blé_ aux graines de lin (47%) : farine de _blé_, eau, huile de colza, graines de lin(1,1%*), poudres à lever: carbonates de sodium, diphosphates; dextrose, acidifiant : acide malique ; sel. *Pourcentage exprimé sur la galette.  Garniture (53 %) : jambon cuit choix (36 %**) (jambon de porc (origine UE), eau, sel, dextrose, sirop de glucose, arômes, stabilisants :  diphosphates, triphosphates ; antioxydant : érythorbate de sodium ; conservateur : nitrite de sodium), sauce au yaourt (_lait_) et aux herbes (33%**) : (huile de colza, eau, yaourt (_lait_) (5,2 %**), vinaigre, amidon modifié de pomme de terre, sucre, jaunes d'_oeufs_, sel, herbes de Provence (0,08 %**) (romarin, thym, basilic, marjolaine), stabilisants : farine de graines de caroube, gomme xanthane ; conservateur : sorbate de potassium), fromage au _lait_ de brebis pasteurisé (15 %**) (_lait_ de brebis pasteurisé, sel, ferments lactiques (_lait_), enzymes coagulantes), salade (15 %**), amidon modifié de pomme de terre. ** Pourcentages exprimés sur la garniture.",190 g,Sandwiches,http://en.openfoodfacts.org/images/products/20534011/front.3.400.jpg,1025.0,10.6,3.0,26.2,2.5,0.0,9.8,1.68,0.661417323,
http://world-en.openfoodfacts.org/product/20534554/couscous-a-la-marocaine-express-toque-du-chef,Couscous à la Marocaine express,375 g,"Carton 17g,Barquette plastique 17g,Film plastique 17g",Toque du Chef,"Meals,Microwave meals,fr:Couscous préparés,fr:Couscous-a-la-marocaine",,LIDL,France,"Sachet de garniture (74,4%) : 22% haut de cuisse de poulet mariné (21% haut de cuisse de poulet, eau, colorant : caramel ordinaire), eau, 10% merguez (8,7% viande de buf, 1,4% gras et viande de mouton, épices et plantes aromatiques, sel, émulsifiant : diphosphates; colorant : rouge de betterave ; antioxydant : érythorbate de sodium ; arômes naturels), 4,7% carotte, 3,1% navet, 2,6% courgette, 1,7% poivrons, 1,4% _céleri_, arômes naturels (_lait_), concentré de tomate, 0,7% pois chiches, harissa, sel, amidon modifié de pomme de terre, ail, raz el hanout, colorant : extrait de paprika ; épaississants : gomme de xanthane, gomme guar. Sachet de semoule (25,6%) : 22% semoule cuite (eau, semoule de _blé_ dur), 1,5% raisin sec (huile de coton), huile de tournesol, sel.",375 g,Meals,http://en.openfoodfacts.org/images/products/20534554/front.6.400.jpg,651.0,7.4,2.8,15.0,1.1,,7.2,0.66,0.25984252,
http://world-en.openfoodfacts.org/product/20545864/pumpernickel-grafschafter,Pumpernickel,250 g,VerpackV-7,Grafschafter,de:Pumpernickel,Green Dot,LIDL,Germany,"_Roggenvollkornschrot_, Wasser, _Zuckerrübensirup_, Speisesalz, _Gerstenmalzextrakt_, _Roggenmehl_.",,de:Pumpernickel,http://en.openfoodfacts.org/images/products/20545864/front.5.400.jpg,865.0,0.3,0.1,38.0,6.5,13.0,6.1,1.4,0.551181102,
